log_id,date,machine_id,product,shift,planned_time_min,downtime_min,operating_time_min,ideal_cycle_time,total_parts,good_parts,defective_parts,availability,performance,quality,oee
2100,2023-04-10,WELD-02,Part-D,Night,480,81,399,2.17,143,134,9,0.8313,0.7777,0.9371,0.6058
2101,2023-04-11,CNC-01,Part-D,Morning,480,84,396,2.24,144,138,6,0.825,0.8145,0.9583,0.6439
2102,2023-04-11,CNC-01,Part-C,Afternoon,480,28,452,1.64,259,248,11,0.9417,0.9397,0.9575,0.8473
2103,2023-04-11,CNC-01,Part-B,Night,480,71,409,2.75,120,114,6,0.8521,0.8068,0.95,0.6531
2104,2023-04-11,CNC-02,Part-A,Morning,480,88,392,1.62,240,212,28,0.8167,0.9918,0.8833,0.7155
2105,2023-04-11,CNC-02,Part-A,Afternoon,480,85,395,1.82,207,186,21,0.8229,0.9538,0.8986,0.7053
2106,2023-04-11,CNC-02,Part-C,Night,480,43,437,1.81,216,202,14,0.9104,0.8946,0.9352,0.7617
2107,2023-04-11,LATHE-01,Part-A,Morning,480,97,383,2.92,121,115,6,0.7979,0.9225,0.9504,0.6996
2108,2023-04-11,LATHE-01,Part-D,Afternoon,480,117,363,1.7,209,192,17,0.7562,0.9788,0.9187,0.68
2109,2023-04-11,LATHE-01,Part-A,Night,480,111,369,2.43,121,111,10,0.7688,0.7968,0.9174,0.562
2110,2023-04-11,LATHE-02,Part-A,Morning,480,35,445,2.13,192,189,3,0.9271,0.919,0.9844,0.8387
2111,2023-04-11,LATHE-02,Part-A,Afternoon,480,18,462,2.19,163,145,18,0.9625,0.7727,0.8896,0.6616
2112,2023-04-11,LATHE-02,Part-D,Night,480,114,366,2.19,136,126,10,0.7625,0.8138,0.9265,0.5749
2113,2023-04-11,PRESS-01,Part-D,Morning,480,45,435,1.9,224,199,25,0.9062,0.9784,0.8884,0.7877
2114,2023-04-11,PRESS-01,Part-A,Afternoon,480,27,453,1.73,229,214,15,0.9437,0.8745,0.9345,0.7712
2115,2023-04-11,PRESS-01,Part-D,Night,480,56,424,1.91,171,162,9,0.8833,0.7703,0.9474,0.6446
2116,2023-04-11,WELD-01,Part-D,Morning,480,24,456,1.94,199,188,11,0.95,0.8466,0.9447,0.7598
2117,2023-04-11,WELD-01,Part-A,Afternoon,480,66,414,2.15,177,168,9,0.8625,0.9192,0.9492,0.7525
2118,2023-04-11,WELD-01,Part-B,Night,480,28,452,1.67,263,248,15,0.9417,0.9717,0.943,0.8629
2119,2023-04-11,WELD-02,Part-D,Morning,480,8,472,2.3,168,164,4,0.9833,0.8186,0.9762,0.7858
2120,2023-04-11,WELD-02,Part-C,Afternoon,480,50,430,2.09,165,160,5,0.8958,0.802,0.9697,0.6967
2121,2023-04-11,WELD-02,Part-C,Night,480,63,417,1.81,218,200,18,0.8688,0.9462,0.9174,0.7542
2122,2023-04-12,CNC-01,Part-D,Morning,480,90,390,2.39,152,135,17,0.8125,0.9315,0.8882,0.6722
2123,2023-04-12,CNC-01,Part-C,Afternoon,480,94,386,1.96,192,173,19,0.8042,0.9749,0.901,0.7064
2124,2023-04-12,CNC-01,Part-B,Night,480,87,393,1.6,195,190,5,0.8187,0.7939,0.9744,0.6333
2125,2023-04-12,CNC-02,Part-C,Morning,480,1,479,2.5,164,144,20,0.9979,0.8559,0.878,0.7499
2126,2023-04-12,CNC-02,Part-C,Afternoon,480,112,368,1.62,208,202,6,0.7667,0.9157,0.9712,0.6818
2127,2023-04-12,CNC-02,Part-A,Night,480,60,420,2.37,154,139,15,0.875,0.869,0.9026,0.6863
2128,2023-04-12,LATHE-01,Part-B,Morning,480,5,475,2.73,155,153,2,0.9896,0.8908,0.9871,0.8702
2129,2023-04-12,LATHE-01,Part-A,Afternoon,480,67,413,2.25,172,166,6,0.8604,0.937,0.9651,0.7781
2130,2023-04-12,LATHE-01,Part-C,Night,480,38,442,2.71,136,127,9,0.9208,0.8338,0.9338,0.7169
2131,2023-04-12,LATHE-02,Part-A,Morning,480,69,411,1.89,189,173,16,0.8562,0.8691,0.9153,0.6811
2132,2023-04-12,LATHE-02,Part-D,Afternoon,480,105,375,2.03,171,167,4,0.7812,0.9257,0.9766,0.7062
2133,2023-04-12,LATHE-02,Part-B,Night,480,14,466,1.9,215,204,11,0.9708,0.8766,0.9488,0.8074
2134,2023-04-12,PRESS-01,Part-D,Morning,480,52,428,2.78,140,125,15,0.8917,0.9093,0.8929,0.724
2135,2023-04-12,PRESS-01,Part-C,Afternoon,480,3,477,1.87,238,234,4,0.9938,0.933,0.9832,0.9116
2136,2023-04-12,PRESS-01,Part-A,Night,480,26,454,2.62,138,135,3,0.9458,0.7964,0.9783,0.7369
2137,2023-04-12,WELD-01,Part-D,Morning,480,35,445,2.82,145,141,4,0.9271,0.9189,0.9724,0.8284
2138,2023-04-12,WELD-01,Part-C,Afternoon,480,112,368,2.29,131,125,6,0.7667,0.8152,0.9542,0.5964
2139,2023-04-12,WELD-01,Part-B,Night,480,50,430,2.38,178,162,16,0.8958,0.9852,0.9101,0.8032
2140,2023-04-12,WELD-02,Part-A,Morning,480,5,475,2.37,185,179,6,0.9896,0.9231,0.9676,0.8839
2141,2023-04-12,WELD-02,Part-C,Afternoon,480,55,425,2.69,140,135,5,0.8854,0.8861,0.9643,0.7565
2142,2023-04-12,WELD-02,Part-B,Night,480,36,444,1.67,199,195,4,0.925,0.7485,0.9799,0.6784
2143,2023-04-13,CNC-01,Part-B,Morning,480,59,421,2.52,147,134,13,0.8771,0.8799,0.9116,0.7035
2144,2023-04-13,CNC-01,Part-D,Afternoon,480,38,442,2.23,151,137,14,0.9208,0.7618,0.9073,0.6364
2145,2023-04-13,CNC-01,Part-D,Night,480,5,475,1.83,248,221,27,0.9896,0.9555,0.8911,0.8426
2146,2023-04-13,CNC-02,Part-A,Morning,480,39,441,1.51,244,237,7,0.9187,0.8355,0.9713,0.7455
2147,2023-04-13,CNC-02,Part-B,Afternoon,480,32,448,1.71,254,245,9,0.9333,0.9695,0.9646,0.8728
2148,2023-04-13,CNC-02,Part-D,Night,480,11,469,2.57,143,137,6,0.9771,0.7836,0.958,0.7335
2149,2023-04-13,LATHE-01,Part-C,Morning,480,74,406,2.88,115,101,14,0.8458,0.8158,0.8783,0.606
2150,2023-04-13,LATHE-01,Part-A,Afternoon,480,31,449,2.72,150,138,12,0.9354,0.9087,0.92,0.782
2151,2023-04-13,LATHE-01,Part-D,Night,480,114,366,1.89,159,145,14,0.7625,0.8211,0.9119,0.5709
2152,2023-04-13,LATHE-02,Part-B,Morning,480,86,394,2.81,133,119,14,0.8208,0.9486,0.8947,0.6966
2153,2023-04-13,LATHE-02,Part-A,Afternoon,480,32,448,1.7,234,213,21,0.9333,0.8879,0.9103,0.7543
2154,2023-04-13,LATHE-02,Part-D,Night,480,38,442,2.35,170,159,11,0.9208,0.9038,0.9353,0.7784
2155,2023-04-13,PRESS-01,Part-D,Morning,480,100,380,2.81,116,103,13,0.7917,0.8578,0.8879,0.603
2156,2023-04-13,PRESS-01,Part-D,Afternoon,480,88,392,1.97,195,186,9,0.8167,0.98,0.9538,0.7634
2157,2023-04-13,PRESS-01,Part-A,Night,480,45,435,2.14,173,160,13,0.9062,0.8511,0.9249,0.7133
2158,2023-04-13,WELD-01,Part-B,Morning,480,116,364,2.34,153,141,12,0.7583,0.9836,0.9216,0.6874
2159,2023-04-13,WELD-01,Part-C,Afternoon,480,78,402,2.86,133,125,8,0.8375,0.9462,0.9398,0.7447
2160,2023-04-13,WELD-01,Part-A,Night,480,16,464,2.43,186,181,5,0.9667,0.9741,0.9731,0.9163
2161,2023-04-13,WELD-02,Part-D,Morning,480,96,384,2.77,108,103,5,0.8,0.7791,0.9537,0.5944
2162,2023-04-13,WELD-02,Part-A,Afternoon,480,103,377,2.64,125,121,4,0.7854,0.8753,0.968,0.6655
2163,2023-04-13,WELD-02,Part-A,Night,480,7,473,1.91,246,219,27,0.9854,0.9934,0.8902,0.8714
2164,2023-04-14,CNC-01,Part-A,Morning,480,105,375,1.94,168,153,15,0.7812,0.8691,0.9107,0.6183
2165,2023-04-14,CNC-01,Part-A,Afternoon,480,15,465,2.61,163,156,7,0.9688,0.9149,0.9571,0.8483
2166,2023-04-14,CNC-01,Part-D,Night,480,89,391,1.81,169,162,7,0.8146,0.7823,0.9586,0.6109
2167,2023-04-14,CNC-02,Part-C,Morning,480,17,463,1.84,231,224,7,0.9646,0.918,0.9697,0.8587
2168,2023-04-14,CNC-02,Part-D,Afternoon,480,80,400,1.97,202,177,25,0.8333,0.9949,0.8762,0.7264
2169,2023-04-14,CNC-02,Part-A,Night,480,79,401,2.53,123,108,15,0.8354,0.776,0.878,0.5692
2170,2023-04-14,LATHE-01,Part-D,Morning,480,66,414,1.65,200,186,14,0.8625,0.7971,0.93,0.6394
2171,2023-04-14,LATHE-01,Part-B,Afternoon,480,50,430,1.58,212,195,17,0.8958,0.779,0.9198,0.6419
2172,2023-04-14,LATHE-01,Part-D,Night,480,104,376,1.85,195,177,18,0.7833,0.9594,0.9077,0.6821
2173,2023-04-14,LATHE-02,Part-A,Morning,480,109,371,2.49,116,103,13,0.7729,0.7785,0.8879,0.5343
2174,2023-04-14,LATHE-02,Part-B,Afternoon,480,23,457,1.71,250,226,24,0.9521,0.9354,0.904,0.8051
2175,2023-04-14,LATHE-02,Part-D,Night,480,60,420,2.22,155,138,17,0.875,0.8193,0.8903,0.6382
2176,2023-04-14,PRESS-01,Part-A,Morning,480,47,433,2.5,146,139,7,0.9021,0.843,0.9521,0.724
2177,2023-04-14,PRESS-01,Part-D,Afternoon,480,59,421,2.13,169,149,20,0.8771,0.855,0.8817,0.6612
2178,2023-04-14,PRESS-01,Part-D,Night,480,15,465,2.35,148,135,13,0.9688,0.748,0.9122,0.661
2179,2023-04-14,WELD-01,Part-D,Morning,480,5,475,2.86,139,124,15,0.9896,0.8369,0.8921,0.7388
2180,2023-04-14,WELD-01,Part-B,Afternoon,480,35,445,1.51,232,216,16,0.9271,0.7872,0.931,0.6795
2181,2023-04-14,WELD-01,Part-B,Night,480,44,436,2.85,134,125,9,0.9083,0.8759,0.9328,0.7421
2182,2023-04-14,WELD-02,Part-D,Morning,480,83,397,1.73,209,196,13,0.8271,0.9108,0.9378,0.7065
2183,2023-04-14,WELD-02,Part-C,Afternoon,480,91,389,2.79,109,105,4,0.8104,0.7818,0.9633,0.6103
2184,2023-04-14,WELD-02,Part-D,Night,480,118,362,2.09,169,160,9,0.7542,0.9757,0.9467,0.6967
2185,2023-04-15,CNC-01,Part-C,Morning,480,60,420,2.41,138,132,6,0.875,0.7919,0.9565,0.6628
2186,2023-04-15,CNC-01,Part-D,Afternoon,480,16,464,2.55,163,153,10,0.9667,0.8958,0.9387,0.8129
2187,2023-04-15,CNC-01,Part-A,Night,480,8,472,1.57,289,259,30,0.9833,0.9613,0.8962,0.8471
2188,2023-04-15,CNC-02,Part-B,Morning,480,85,395,1.66,234,218,16,0.8229,0.9834,0.9316,0.7539
2189,2023-04-15,CNC-02,Part-B,Afternoon,480,98,382,2.71,131,118,13,0.7958,0.9293,0.9008,0.6662
2190,2023-04-15,CNC-02,Part-A,Night,480,93,387,2.84,127,117,10,0.8063,0.932,0.9213,0.6923
2191,2023-04-15,LATHE-01,Part-A,Morning,480,7,473,2.42,152,147,5,0.9854,0.7777,0.9671,0.7411
2192,2023-04-15,LATHE-01,Part-B,Afternoon,480,56,424,2.65,144,140,4,0.8833,0.9,0.9722,0.7729
2193,2023-04-15,LATHE-01,Part-B,Night,480,41,439,1.66,228,203,25,0.9146,0.8621,0.8904,0.7021
2194,2023-04-15,LATHE-02,Part-B,Morning,480,25,455,1.88,207,188,19,0.9479,0.8553,0.9082,0.7363
2195,2023-04-15,LATHE-02,Part-B,Afternoon,480,94,386,1.74,211,204,7,0.8042,0.9511,0.9668,0.7395
2196,2023-04-15,LATHE-02,Part-B,Night,480,11,469,2.37,179,170,9,0.9771,0.9045,0.9497,0.8393
2197,2023-04-15,PRESS-01,Part-D,Morning,480,4,476,2.72,170,156,14,0.9917,0.9714,0.9176,0.884
2198,2023-04-15,PRESS-01,Part-D,Afternoon,480,72,408,2.32,135,121,14,0.85,0.7676,0.8963,0.5848
2199,2023-04-15,PRESS-01,Part-C,Night,480,24,456,2.75,148,137,11,0.95,0.8925,0.9257,0.7849
2200,2023-04-15,WELD-01,Part-A,Morning,480,45,435,2.43,159,142,17,0.9062,0.8882,0.8931,0.7188
2201,2023-04-15,WELD-01,Part-A,Afternoon,480,56,424,2.14,167,148,19,0.8833,0.8429,0.8862,0.6598
2202,2023-04-15,WELD-01,Part-B,Night,480,16,464,2.67,143,127,16,0.9667,0.8229,0.8881,0.7065
2203,2023-04-15,WELD-02,Part-C,Morning,480,6,474,2.4,164,148,16,0.9875,0.8304,0.9024,0.74
2204,2023-04-15,WELD-02,Part-B,Afternoon,480,118,362,2.74,111,102,9,0.7542,0.8402,0.9189,0.5823
2205,2023-04-15,WELD-02,Part-C,Night,480,36,444,1.61,246,239,7,0.925,0.892,0.9715,0.8016
2206,2023-04-16,CNC-01,Part-D,Morning,480,51,429,2.43,156,152,4,0.8938,0.8836,0.9744,0.7695
2207,2023-04-16,CNC-01,Part-C,Afternoon,480,119,361,2.88,102,90,12,0.7521,0.8137,0.8824,0.54
2208,2023-04-16,CNC-01,Part-B,Night,480,53,427,1.89,188,181,7,0.8896,0.8321,0.9628,0.7127
2209,2023-04-16,CNC-02,Part-A,Morning,480,26,454,2.32,182,178,4,0.9458,0.93,0.978,0.8602
2210,2023-04-16,CNC-02,Part-A,Afternoon,480,30,450,2.24,191,179,12,0.9375,0.9508,0.9372,0.8354
2211,2023-04-16,CNC-02,Part-A,Night,480,44,436,2.97,144,136,8,0.9083,0.9809,0.9444,0.8414
2212,2023-04-16,LATHE-01,Part-A,Morning,480,113,367,2.33,155,141,14,0.7646,0.9841,0.9097,0.6845
2213,2023-04-16,LATHE-01,Part-D,Afternoon,480,13,467,1.55,264,251,13,0.9729,0.8762,0.9508,0.8105
2214,2023-04-16,LATHE-01,Part-A,Night,480,61,419,1.96,205,202,3,0.8729,0.9589,0.9854,0.8248
2215,2023-04-16,LATHE-02,Part-D,Morning,480,119,361,1.58,215,208,7,0.7521,0.941,0.9674,0.6847
2216,2023-04-16,LATHE-02,Part-D,Afternoon,480,87,393,2.53,117,109,8,0.8187,0.7532,0.9316,0.5745
2217,2023-04-16,LATHE-02,Part-B,Night,480,98,382,2.07,144,137,7,0.7958,0.7803,0.9514,0.5908
2218,2023-04-16,PRESS-01,Part-C,Morning,480,14,466,2.16,210,207,3,0.9708,0.9734,0.9857,0.9315
2219,2023-04-16,PRESS-01,Part-B,Afternoon,480,45,435,1.79,208,184,24,0.9062,0.8559,0.8846,0.6861
2220,2023-04-16,PRESS-01,Part-A,Night,480,11,469,2.38,158,152,6,0.9771,0.8018,0.962,0.7537
2221,2023-04-16,WELD-01,Part-A,Morning,480,102,378,1.52,231,223,8,0.7875,0.9289,0.9654,0.7062
2222,2023-04-16,WELD-01,Part-C,Afternoon,480,7,473,1.69,222,196,26,0.9854,0.7932,0.8829,0.6901
2223,2023-04-16,WELD-01,Part-D,Night,480,77,403,2.48,131,119,12,0.8396,0.8062,0.9084,0.6149
2224,2023-04-16,WELD-02,Part-B,Morning,480,61,419,2.49,153,135,18,0.8729,0.9092,0.8824,0.7003
2225,2023-04-16,WELD-02,Part-B,Afternoon,480,63,417,2.56,155,151,4,0.8688,0.9516,0.9742,0.8054
2226,2023-04-16,WELD-02,Part-C,Night,480,56,424,2.57,162,156,6,0.8833,0.9819,0.963,0.8352
2227,2023-04-17,CNC-01,Part-A,Morning,480,111,369,2.48,131,119,12,0.7688,0.8804,0.9084,0.6149
2228,2023-04-17,CNC-01,Part-D,Afternoon,480,6,474,2.02,200,196,4,0.9875,0.8523,0.98,0.8248
2229,2023-04-17,CNC-01,Part-B,Night,480,35,445,1.62,268,260,8,0.9271,0.9756,0.9701,0.8774
2230,2023-04-17,CNC-02,Part-B,Morning,480,39,441,2.61,135,124,11,0.9187,0.799,0.9185,0.6742
2231,2023-04-17,CNC-02,Part-D,Afternoon,480,4,476,2.97,148,140,8,0.9917,0.9234,0.9459,0.8662
2232,2023-04-17,CNC-02,Part-D,Night,480,14,466,1.53,292,265,27,0.9708,0.9587,0.9075,0.8446
2233,2023-04-17,LATHE-01,Part-D,Morning,480,38,442,2.74,124,112,12,0.9208,0.7687,0.9032,0.6393
2234,2023-04-17,LATHE-01,Part-B,Afternoon,480,63,417,1.53,230,213,17,0.8688,0.8439,0.9261,0.679
2235,2023-04-17,LATHE-01,Part-C,Night,480,26,454,2.07,200,187,13,0.9458,0.9119,0.935,0.8064
2236,2023-04-17,LATHE-02,Part-C,Morning,480,4,476,2.31,172,151,21,0.9917,0.8347,0.8779,0.7267
2237,2023-04-17,LATHE-02,Part-B,Afternoon,480,118,362,2.74,107,103,4,0.7542,0.8099,0.9626,0.588
2238,2023-04-17,LATHE-02,Part-D,Night,480,96,384,1.54,232,220,12,0.8,0.9304,0.9483,0.7058
2239,2023-04-17,PRESS-01,Part-A,Morning,480,100,380,2.59,137,121,16,0.7917,0.9338,0.8832,0.6529
2240,2023-04-17,PRESS-01,Part-D,Afternoon,480,70,410,2.08,183,174,9,0.8542,0.9284,0.9508,0.754
2241,2023-04-17,PRESS-01,Part-B,Night,480,54,426,2.36,161,150,11,0.8875,0.8919,0.9317,0.7375
2242,2023-04-17,WELD-01,Part-A,Morning,480,48,432,2.2,196,177,19,0.9,0.9981,0.9031,0.8112
2243,2023-04-17,WELD-01,Part-B,Afternoon,480,35,445,2.7,162,144,18,0.9271,0.9829,0.8889,0.81
2244,2023-04-17,WELD-01,Part-C,Night,480,98,382,2.31,137,126,11,0.7958,0.8285,0.9197,0.6064
2245,2023-04-17,WELD-02,Part-A,Morning,480,46,434,1.9,185,176,9,0.9042,0.8099,0.9514,0.6967
2246,2023-04-17,WELD-02,Part-B,Afternoon,480,15,465,1.96,217,210,7,0.9688,0.9147,0.9677,0.8575
2247,2023-04-17,WELD-02,Part-C,Night,480,56,424,2.19,166,154,12,0.8833,0.8574,0.9277,0.7026
2248,2023-04-18,CNC-01,Part-A,Morning,480,61,419,2.46,151,139,12,0.8729,0.8865,0.9205,0.7123
2249,2023-04-18,CNC-01,Part-D,Afternoon,480,35,445,2.85,138,135,3,0.9271,0.8838,0.9783,0.8016
2250,2023-04-18,CNC-01,Part-D,Night,480,23,457,1.89,228,207,21,0.9521,0.9429,0.9079,0.8151
2251,2023-04-18,CNC-02,Part-A,Morning,480,16,464,1.84,200,195,5,0.9667,0.7931,0.975,0.7475
2252,2023-04-18,CNC-02,Part-D,Afternoon,480,29,451,1.67,205,195,10,0.9396,0.7591,0.9512,0.6784
2253,2023-04-18,CNC-02,Part-C,Night,480,74,406,1.98,182,164,18,0.8458,0.8876,0.9011,0.6765
2254,2023-04-18,LATHE-01,Part-A,Morning,480,32,448,1.52,283,275,8,0.9333,0.9602,0.9717,0.8708
2255,2023-04-18,LATHE-01,Part-A,Afternoon,480,76,404,1.85,169,158,11,0.8417,0.7739,0.9349,0.609
2256,2023-04-18,LATHE-01,Part-D,Night,480,65,415,1.62,205,193,12,0.8646,0.8002,0.9415,0.6514
2257,2023-04-18,LATHE-02,Part-C,Morning,480,9,471,2.46,185,165,20,0.9812,0.9662,0.8919,0.8456
2258,2023-04-18,LATHE-02,Part-C,Afternoon,480,77,403,2.68,125,115,10,0.8396,0.8313,0.92,0.6421
2259,2023-04-18,LATHE-02,Part-C,Night,480,60,420,2.91,118,104,14,0.875,0.8176,0.8814,0.6306
2260,2023-04-18,PRESS-01,Part-A,Morning,480,5,475,1.94,192,181,11,0.9896,0.7842,0.9427,0.7316
2261,2023-04-18,PRESS-01,Part-C,Afternoon,480,77,403,1.82,183,175,8,0.8396,0.8265,0.9563,0.6636
2262,2023-04-18,PRESS-01,Part-B,Night,480,120,360,1.82,189,166,23,0.75,0.9555,0.8783,0.6294
2263,2023-04-18,WELD-01,Part-B,Morning,480,48,432,2.64,149,146,3,0.9,0.9106,0.9799,0.8031
2264,2023-04-18,WELD-01,Part-D,Afternoon,480,72,408,2.26,161,151,10,0.85,0.8918,0.9379,0.711
2265,2023-04-18,WELD-01,Part-A,Night,480,68,412,2.6,152,142,10,0.8583,0.9592,0.9342,0.7691
2266,2023-04-18,WELD-02,Part-C,Morning,480,77,403,2.21,160,148,12,0.8396,0.8774,0.925,0.6814
2267,2023-04-18,WELD-02,Part-B,Afternoon,480,24,456,2.75,136,123,13,0.95,0.8202,0.9044,0.7047
2268,2023-04-18,WELD-02,Part-A,Night,480,102,378,2.65,119,110,9,0.7875,0.8343,0.9244,0.6073
2269,2023-04-19,CNC-01,Part-C,Morning,480,88,392,1.86,196,191,5,0.8167,0.93,0.9745,0.7402
2270,2023-04-19,CNC-01,Part-D,Afternoon,480,10,470,2.03,202,198,4,0.9792,0.8725,0.9802,0.8374
2271,2023-04-19,CNC-01,Part-B,Night,480,77,403,1.85,206,186,20,0.8396,0.9457,0.9029,0.7169
2272,2023-04-19,CNC-02,Part-B,Morning,480,118,362,2.31,147,135,12,0.7542,0.938,0.9184,0.6497
2273,2023-04-19,CNC-02,Part-A,Afternoon,480,77,403,1.89,175,160,15,0.8396,0.8207,0.9143,0.63
2274,2023-04-19,CNC-02,Part-B,Night,480,52,428,2.13,200,188,12,0.8917,0.9953,0.94,0.8343
2275,2023-04-19,LATHE-01,Part-D,Morning,480,115,365,1.77,178,159,19,0.7604,0.8632,0.8933,0.5863
2276,2023-04-19,LATHE-01,Part-A,Afternoon,480,33,447,2.65,156,145,11,0.9313,0.9248,0.9295,0.8005
2277,2023-04-19,LATHE-01,Part-B,Night,480,16,464,2.8,158,139,19,0.9667,0.9534,0.8797,0.8108
2278,2023-04-19,LATHE-02,Part-D,Morning,480,9,471,1.7,267,261,6,0.9812,0.9637,0.9775,0.9243
2279,2023-04-19,LATHE-02,Part-C,Afternoon,480,45,435,1.69,237,214,23,0.9062,0.9208,0.903,0.7535
2280,2023-04-19,LATHE-02,Part-A,Night,480,15,465,2.01,221,202,19,0.9688,0.9553,0.914,0.8459
2281,2023-04-19,PRESS-01,Part-D,Morning,480,92,388,1.57,230,211,19,0.8083,0.9307,0.9174,0.6901
2282,2023-04-19,PRESS-01,Part-C,Afternoon,480,116,364,2.11,148,143,5,0.7583,0.8579,0.9662,0.6286
2283,2023-04-19,PRESS-01,Part-A,Night,480,96,384,2.22,135,121,14,0.8,0.7805,0.8963,0.5596
2284,2023-04-19,WELD-01,Part-D,Morning,480,19,461,2.84,145,133,12,0.9604,0.8933,0.9172,0.7869
2285,2023-04-19,WELD-01,Part-C,Afternoon,480,48,432,1.98,173,165,8,0.9,0.7929,0.9538,0.6806
2286,2023-04-19,WELD-01,Part-A,Night,480,120,360,2.66,109,101,8,0.75,0.8054,0.9266,0.5597
2287,2023-04-19,WELD-02,Part-D,Morning,480,72,408,2.28,157,146,11,0.85,0.8774,0.9299,0.6935
2288,2023-04-19,WELD-02,Part-B,Afternoon,480,36,444,1.98,186,167,19,0.925,0.8295,0.8978,0.6889
2289,2023-04-19,WELD-02,Part-B,Night,480,5,475,2.72,163,161,2,0.9896,0.9334,0.9877,0.9123
2290,2023-04-20,CNC-01,Part-A,Morning,480,55,425,2.28,166,157,9,0.8854,0.8905,0.9458,0.7457
2291,2023-04-20,CNC-01,Part-D,Afternoon,480,44,436,1.93,176,160,16,0.9083,0.7791,0.9091,0.6433
2292,2023-04-20,CNC-01,Part-A,Night,480,28,452,2.83,131,128,3,0.9417,0.8202,0.9771,0.7547
2293,2023-04-20,CNC-02,Part-B,Morning,480,118,362,1.85,160,142,18,0.7542,0.8177,0.8875,0.5473
2294,2023-04-20,CNC-02,Part-B,Afternoon,480,3,477,2.4,151,147,4,0.9938,0.7597,0.9735,0.735
2295,2023-04-20,CNC-02,Part-C,Night,480,0,480,2.23,205,188,17,1.0,0.9524,0.9171,0.8734
2296,2023-04-20,LATHE-01,Part-B,Morning,480,120,360,2.92,105,97,8,0.75,0.8517,0.9238,0.5901
2297,2023-04-20,LATHE-01,Part-A,Afternoon,480,106,374,2.18,168,161,7,0.7792,0.9793,0.9583,0.7313
2298,2023-04-20,LATHE-01,Part-B,Night,480,56,424,2.83,130,115,15,0.8833,0.8677,0.8846,0.678
2299,2023-04-20,LATHE-02,Part-A,Morning,480,35,445,2.6,133,122,11,0.9271,0.7771,0.9173,0.6609
2300,2023-04-20,LATHE-02,Part-C,Afternoon,480,95,385,2.69,133,121,12,0.8021,0.9293,0.9098,0.6782
2301,2023-04-20,LATHE-02,Part-A,Night,480,35,445,2.18,190,181,9,0.9271,0.9308,0.9526,0.822
2302,2023-04-20,PRESS-01,Part-A,Morning,480,90,390,2.53,149,131,18,0.8125,0.9666,0.8792,0.6905
2303,2023-04-20,PRESS-01,Part-A,Afternoon,480,119,361,2.56,124,111,13,0.7521,0.8793,0.8952,0.592
2304,2023-04-20,PRESS-01,Part-B,Night,480,81,399,2.44,132,124,8,0.8313,0.8072,0.9394,0.6304
2305,2023-04-20,WELD-01,Part-B,Morning,480,86,394,1.79,190,177,13,0.8208,0.8632,0.9316,0.6601
2306,2023-04-20,WELD-01,Part-A,Afternoon,480,93,387,2.25,134,127,7,0.8063,0.7791,0.9478,0.5954
2307,2023-04-20,WELD-01,Part-A,Night,480,66,414,2.79,139,122,17,0.8625,0.9367,0.8777,0.7091
2308,2023-04-20,WELD-02,Part-D,Morning,480,62,418,2.34,143,128,15,0.8708,0.8005,0.8951,0.624
2309,2023-04-20,WELD-02,Part-C,Afternoon,480,88,392,1.89,175,165,10,0.8167,0.8438,0.9429,0.6498
2310,2023-04-20,WELD-02,Part-B,Night,480,61,419,2.3,180,175,5,0.8729,0.9881,0.9722,0.8385
2311,2023-04-21,CNC-01,Part-D,Morning,480,112,368,1.94,165,159,6,0.7667,0.8698,0.9636,0.6426
2312,2023-04-21,CNC-01,Part-A,Afternoon,480,76,404,2.04,172,153,19,0.8417,0.8685,0.8895,0.6502
2313,2023-04-21,CNC-01,Part-D,Night,480,112,368,2.85,121,112,9,0.7667,0.9371,0.9256,0.665
2314,2023-04-21,CNC-02,Part-C,Morning,480,41,439,1.87,201,180,21,0.9146,0.8562,0.8955,0.7012
2315,2023-04-21,CNC-02,Part-D,Afternoon,480,84,396,1.67,219,209,10,0.825,0.9236,0.9543,0.7271
2316,2023-04-21,CNC-02,Part-B,Night,480,107,373,2.71,120,111,9,0.7771,0.8718,0.925,0.6267
2317,2023-04-21,LATHE-01,Part-D,Morning,480,3,477,1.94,215,210,5,0.9938,0.8744,0.9767,0.8487
2318,2023-04-21,LATHE-01,Part-D,Afternoon,480,7,473,2.34,167,159,8,0.9854,0.8262,0.9521,0.7751
2319,2023-04-21,LATHE-01,Part-A,Night,480,50,430,2.71,135,122,13,0.8958,0.8508,0.9037,0.6888
2320,2023-04-21,LATHE-02,Part-A,Morning,480,34,446,2.23,160,151,9,0.9292,0.8,0.9437,0.7015
2321,2023-04-21,LATHE-02,Part-B,Afternoon,480,39,441,2.17,163,159,4,0.9187,0.8021,0.9755,0.7188
2322,2023-04-21,LATHE-02,Part-C,Night,480,99,381,2.44,154,145,9,0.7937,0.9862,0.9416,0.737
2323,2023-04-21,PRESS-01,Part-D,Morning,480,16,464,2.41,145,139,6,0.9667,0.7531,0.9586,0.6979
2324,2023-04-21,PRESS-01,Part-A,Afternoon,480,11,469,2.67,146,134,12,0.9771,0.8312,0.9178,0.7454
2325,2023-04-21,PRESS-01,Part-B,Night,480,83,397,1.57,202,189,13,0.8271,0.7988,0.9356,0.6181
2326,2023-04-21,WELD-01,Part-B,Morning,480,107,373,2.3,156,141,15,0.7771,0.9619,0.9038,0.6756
